:START_ID	:END_ID	:TYPE	source	score
R-HSA-8948747	ENSG00000170315	pathwayGene	reactome	1.0
R-HSA-936837	ENSG00000127249	pathwayGene	reactome	1.0
R-HSA-6782135	ENSG00000221983	pathwayGene	reactome	1.0
R-HSA-5696395	ENSG00000221983	pathwayGene	reactome	1.0
R-HSA-6782210	ENSG00000170315	pathwayGene	reactome	1.0
R-HSA-6781823	ENSG00000170315	pathwayGene	reactome	1.0
R-HSA-69231	ENSG00000143947	pathwayGene	reactome	1.0
R-HSA-5693607	ENSG00000143947	pathwayGene	reactome	1.0
R-HSA-1236974	ENSG00000223481	pathwayGene	reactome	1.0
R-HSA-947581	ENSG00000124615	pathwayGene	reactome	1.0
R-HSA-4641258	ENSG00000068878	pathwayGene	reactome	1.0
R-HSA-9020702	ENSG00000068878	pathwayGene	reactome	1.0
R-HSA-4641257	ENSG00000068878	pathwayGene	reactome	1.0
R-HSA-69601	ENSG00000068878	pathwayGene	reactome	1.0
R-HSA-174154	ENSG00000222028	pathwayGene	reactome	1.0
R-HSA-5362768	ENSG00000154611	pathwayGene	reactome	1.0
R-HSA-174113	ENSG00000154611	pathwayGene	reactome	1.0
R-HSA-382556	ENSG00000154611	pathwayGene	reactome	1.0
R-HSA-450408	ENSG00000154611	pathwayGene	reactome	1.0
R-HSA-983168	ENSG00000184182	pathwayGene	reactome	1.0
R-HSA-416476	ENSG00000183395	pathwayGene	reactome	1.0
R-HSA-375276	ENSG00000204640	pathwayGene	reactome	1.0
R-HSA-964975	ENSG00000108439	pathwayGene	reactome	1.0
R-HSA-212436	ENSG00000269699	pathwayGene	reactome	1.0
R-HSA-212436	ENSG00000147117	pathwayGene	reactome	1.0
R-HSA-212436	ENSG00000005801	pathwayGene	reactome	1.0
R-HSA-112314	ENSG00000011677	pathwayGene	reactome	1.0
R-HSA-1296041	ENSG00000162728	pathwayGene	reactome	1.0
R-HSA-8951664	ENSG00000177981	pathwayGene	reactome	1.0
R-HSA-1461957	ENSG00000186599	pathwayGene	reactome	1.0
R-HSA-1461973	ENSG00000186599	pathwayGene	reactome	1.0
R-HSA-1461957	ENSG00000186146	pathwayGene	reactome	1.0
R-HSA-1461957	ENSG00000275444	pathwayGene	reactome	1.0
